STN;YYYYMMDD;TG;TN;TX;DR;RH
;;;;;;
260;20110101;35;-3;59;15;6
260;20110102;23;-7;53;0;-1
260;20110103;7;-36;36;4;1
260;20110104;9;-1;24;0;-1
260;20110105;3;-15;35;14;5
260;20110106;44;33;52;168;155
260;20110107;47;-5;92;16;5
260;20110108;88;49;120;46;48
260;20110109;38;10;67;0;0
260;20110110;9;-25;49;0;0
260;20110111;32;-3;62;43;21
260;20110112;57;29;85;136;105
260;20110113;95;83;106;123;125
260;20110114;99;75;116;174;193
260;20110115;89;70;100;0;-1
260;20110116;97;80;125;0;0
260;20110117;81;50;96;14;5
260;20110118;44;19;61;63;108
260;20110119;36;14;66;13;16
260;20110120;20;-28;50;0;-1
260;20110121;9;-38;37;0;-1
260;20110122;45;22;61;9;3
260;20110123;51;23;66;10;3
260;20110124;55;45;68;33;14
260;20110125;47;7;69;46;54
260;20110126;13;-4;40;0;-1
260;20110127;-1;-31;14;0;0
260;20110128;-24;-49;11;0;0
260;20110129;-30;-56;6;0;0
260;20110130;-14;-53;14;0;0
260;20110131;-13;-29;-1;0;0
260;20110201;-7;-33;24;11;9
260;20110202;35;22;45;10;12
260;20110203;56;39;80;23;20
260;20110204;91;65;104;30;6
260;20110205;108;103;116;0;0
260;20110206;100;84;113;0;0
260;20110207;84;71;104;0;0
260;20110208;43;-28;92;0;0
260;20110209;30;-37;94;0;0
260;20110210;75;36;104;79;91
260;20110211;78;47;95;54;21
260;20110212;55;31;85;97;124
260;20110213;62;34;81;0;0
260;20110214;63;44;82;32;11
260;20110215;59;35;79;5;6
260;20110216;63;20;104;6;2
260;20110217;38;6;101;0;0
260;20110218;10;4;15;0;0
260;20110219;21;6;50;0;0
260;20110220;3;-24;27;0;0
260;20110221;-19;-46;21;0;0
260;20110222;-20;-64;25;0;0
260;20110223;4;-23;37;76;38
260;20110224;42;9;68;39;13
260;20110225;68;51;81;3;1
260;20110226;73;60;95;90;68
260;20110227;43;13;62;186;196
260;20110228;24;10;34;37;14
260;20110301;25;12;41;0;0
260;20110302;19;-14;64;0;0
260;20110303;6;-25;60;0;0
260;20110304;-2;-37;47;0;0
260;20110305;26;-7;61;0;0
260;20110306;19;-28;67;0;0
260;20110307;20;-29;79;0;0
260;20110308;46;-13;110;0;0
260;20110309;67;43;101;13;12
260;20110310;77;43;103;1;1
260;20110311;67;10;106;0;-1
260;20110312;85;7;127;0;-1
260;20110313;106;91;131;30;13
260;20110314;107;83;138;30;29
260;20110315;113;79;164;0;0
260;20110316;72;47;119;0;0
260;20110317;57;45;84;0;-1
260;20110318;64;45;95;78;113
260;20110319;41;-17;102;0;0
260;20110320;38;-28;118;0;0
260;20110321;59;-29;143;0;0
260;20110322;78;-12;162;0;0
260;20110323;83;25;150;0;0
260;20110324;90;0;166;0;0
260;20110325;92;36;148;0;0
260;20110326;48;7;80;0;-1
260;20110327;62;-6;129;0;0
260;20110328;47;-19;102;0;0
260;20110329;60;-25;146;0;0
260;20110330;90;3;154;11;18
260;20110331;113;92;140;50;55
260;20110401;126;99;161;0;0
260;20110402;153;90;232;1;1
260;20110403;118;92;153;7;15
260;20110404;103;82;141;0;0
260;20110405;99;70;119;0;-1
260;20110406;144;103;208;0;0
260;20110407;122;60;164;0;0
260;20110408;100;35;163;0;0
260;20110409;104;56;162;0;0
260;20110410;112;44;187;0;0
260;20110411;128;45;220;22;49
260;20110412;84;56;112;7;7
260;20110413;82;12;132;0;0
260;20110414;85;14;126;0;0
260;20110415;103;22;163;0;0
260;20110416;104;24;169;0;-1
260;20110417;125;76;179;0;0
260;20110418;126;30;188;0;0
260;20110419;152;75;238;0;0
260;20110420;155;56;246;0;0
260;20110421;164;63;250;0;0
260;20110422;182;92;263;0;0
260;20110423;189;99;263;0;0
260;20110424;178;89;260;0;0
260;20110425;167;78;239;0;0
260;20110426;142;71;212;0;0
260;20110427;124;94;157;0;-1
260;20110428;141;109;190;10;10
260;20110429;168;101;229;0;-1
260;20110430;155;98;214;0;0
260;20110501;129;69;185;0;0
260;20110502;98;53;148;0;0
260;20110503;82;22;141;0;0
260;20110504;80;3;141;0;0
260;20110505;106;0;184;0;0
260;20110506;150;51;223;0;0
260;20110507;203;109;278;0;0
260;20110508;213;158;269;0;-1
260;20110509;163;110;204;6;4
260;20110510;165;101;232;25;49
260;20110511;150;90;209;0;0
260;20110512;131;83;174;0;0
260;20110513;136;80;187;0;0
260;20110514;120;74;155;0;-1
260;20110515;117;84;154;4;22
260;20110516;131;110;150;67;50
260;20110517;140;107;168;12;5
260;20110518;140;115;169;0;0
260;20110519;122;60;160;50;13
260;20110520;132;40;212;0;0
260;20110521;145;48;221;0;0
260;20110522;148;107;186;26;73
260;20110523;160;103;214;0;0
260;20110524;136;99;162;0;0
260;20110525;150;59;215;0;0
260;20110526;147;116;179;17;28
260;20110527;124;95;152;10;18
260;20110528;129;95;165;17;8
260;20110529;159;125;217;0;-1
260;20110530;191;91;281;3;1
260;20110531;135;95;167;33;34
260;20110601;135;49;200;0;0
260;20110602;160;52;222;0;0
260;20110603;188;122;251;0;0
260;20110604;210;138;277;0;0
260;20110605;166;132;215;22;20
260;20110606;160;116;213;49;74
260;20110607;153;114;195;20;33
260;20110608;145;111;184;43;21
260;20110609;139;72;186;4;1
260;20110610;130;57;198;34;45
260;20110611;115;59;163;17;53
260;20110612;138;47;183;0;-1
260;20110613;163;137;196;13;17
260;20110614;165;103;208;0;0
260;20110615;174;98;233;2;1
260;20110616;150;126;177;89;249
260;20110617;143;112;175;25;33
260;20110618;141;107;172;79;130
260;20110619;136;118;166;64;64
260;20110620;154;111;191;0;-1
260;20110621;173;144;211;14;10
260;20110622;158;146;176;3;2
260;20110623;154;123;190;12;25
260;20110624;141;105;182;4;4
260;20110625;142;117;167;114;51
260;20110626;194;162;237;4;1
260;20110627;238;158;302;0;0
260;20110628;249;192;322;38;288
260;20110629;169;114;196;10;22
260;20110630;152;88;197;0;0
260;20110701;144;95;184;12;15
260;20110702;138;86;176;0;0
260;20110703;146;90;190;0;0
260;20110704;155;98;205;0;0
260;20110705;182;92;243;0;0
260;20110706;175;111;212;7;9
260;20110707;176;118;221;0;0
260;20110708;178;133;215;0;-1
260;20110709;168;122;208;34;49
260;20110710;165;97;225;0;0
260;20110711;179;93;237;0;0
260;20110712;180;135;238;65;589
260;20110713;134;127;141;139;43
260;20110714;137;125;163;205;475
260;20110715;171;128;222;22;22
260;20110716;163;129;211;105;150
260;20110717;159;134;192;24;30
260;20110718;152;139;173;61;29
260;20110719;166;116;208;0;-1
260;20110720;171;145;226;10;32
260;20110721;167;125;202;0;0
260;20110722;152;126;186;0;-1
260;20110723;135;113;170;60;88
260;20110724;124;110;133;177;250
260;20110725;150;71;197;0;-1
260;20110726;155;133;186;34;12
260;20110727;170;125;217;0;0
260;20110728;188;150;243;0;0
260;20110729;157;127;189;0;-1
260;20110730;147;131;168;0;-1
260;20110731;142;80;181;0;0
260;20110801;153;61;217;0;0
260;20110802;208;115;267;0;0
260;20110803;197;141;234;5;1
260;20110804;195;127;253;52;29
260;20110805;189;154;229;0;0
260;20110806;185;143;246;45;85
260;20110807;165;137;205;2;1
260;20110808;158;130;191;63;84
260;20110809;147;118;173;2;6
260;20110810;159;93;201;7;4
260;20110811;172;154;211;16;30
260;20110812;176;134;211;8;3
260;20110813;173;134;200;30;34
260;20110814;172;138;212;75;149
260;20110815;160;116;211;0;0
260;20110816;177;124;218;0;-1
260;20110817;176;134;222;0;-1
260;20110818;164;136;194;33;79
260;20110819;155;93;197;14;4
260;20110820;168;93;231;0;0
260;20110821;197;121;274;0;-1
260;20110822;178;122;234;22;22
260;20110823;191;151;242;70;76
260;20110824;183;147;209;8;4
260;20110825;172;103;242;6;45
260;20110826;178;147;212;31;24
260;20110827;145;116;183;45;82
260;20110828;137;114;166;80;173
260;20110829;136;92;165;5;3
260;20110830;128;82;181;5;17
260;20110831;141;86;179;1;1
260;20110901;127;61;191;0;0
260;20110902;169;74;251;0;0
260;20110903;208;119;279;1;1
260;20110904;185;147;221;37;136
260;20110905;153;122;190;10;37
260;20110906;152;137;166;130;270
260;20110907;149;128;177;46;79
260;20110908;145;125;166;75;99
260;20110909;175;156;200;0;-1
260;20110910;207;151;254;20;118
260;20110911;172;148;201;14;52
260;20110912;168;143;210;9;7
260;20110913;155;116;187;20;53
260;20110914;143;113;179;0;0
260;20110915;140;90;187;0;0
260;20110916;141;73;192;2;2
260;20110917;151;120;173;13;9
260;20110918;122;76;166;10;11
260;20110919;126;67;179;0;-1
260;20110920;158;114;187;0;0
260;20110921;160;141;186;0;-1
260;20110922;145;92;178;1;1
260;20110923;133;78;185;0;-1
260;20110924;127;63;209;0;0
260;20110925;154;71;227;0;0
260;20110926;166;115;231;18;16
260;20110927;157;103;206;0;0
260;20110928;161;89;238;0;0
260;20110929;178;123;252;0;0
260;20110930;165;105;241;0;0
260;20111001;161;88;260;0;0
260;20111002;156;77;256;0;0
260;20111003;181;99;243;0;0
260;20111004;171;154;200;0;-1
260;20111005;172;157;183;0;-1
260;20111006;134;83;176;46;87
260;20111007;107;82;142;96;131
260;20111008;100;72;135;20;45
260;20111009;116;60;170;77;49
260;20111010;169;163;179;10;3
260;20111011;156;133;173;48;25
260;20111012;111;98;136;165;155
260;20111013;90;33;146;0;0
260;20111014;76;19;146;0;0
260;20111015;68;4;139;0;0
260;20111016;75;29;144;0;0
260;20111017;112;46;161;0;0
260;20111018;105;80;138;45;83
260;20111019;83;45;137;41;39
260;20111020;70;25;108;25;25
260;20111021;64;16;120;0;0
260;20111022;58;21;101;0;0
260;20111023;82;34;137;0;0
260;20111024;97;51;131;0;0
260;20111025;103;85;127;51;33
260;20111026;104;76;137;6;2
260;20111027;109;71;152;0;0
260;20111028;119;87;171;0;-1
260;20111029;123;73;170;4;4
260;20111030;133;119;143;0;0
260;20111031;135;108;166;0;0
260;20111101;127;91;170;48;58
260;20111102;119;97;142;5;2
260;20111103;144;114;167;0;-1
260;20111104;147;124;183;0;-1
260;20111105;124;72;170;0;-1
260;20111106;111;77;124;0;0
260;20111107;100;90;106;0;0
260;20111108;85;48;116;0;0
260;20111109;83;52;131;0;0
260;20111110;55;27;74;0;0
260;20111111;74;48;101;0;0
260;20111112;61;33;108;0;0
260;20111113;36;6;78;0;0
260;20111114;29;-11;88;0;0
260;20111115;10;-12;51;0;0
260;20111116;18;-15;77;0;0
260;20111117;34;-9;80;0;0
260;20111118;68;24;100;0;0
260;20111119;39;-4;104;0;0
260;20111120;19;-5;46;0;0
260;20111121;13;-2;32;0;0
260;20111122;34;-9;91;0;-1
260;20111123;79;48;116;1;1
260;20111124;81;67;106;0;0
260;20111125;87;75;101;17;10
260;20111126;87;47;111;0;-1
260;20111127;96;66;137;9;18
260;20111128;49;7;91;0;0
260;20111129;75;49;100;35;19
260;20111130;73;50;109;0;0
260;20111201;96;49;123;90;235
260;20111202;65;47;98;43;118
260;20111203;81;53;106;74;84
260;20111204;79;51;90;8;9
260;20111205;54;35;76;23;30
260;20111206;49;34;77;9;9
260;20111207;70;39;85;34;82
260;20111208;76;41;107;42;70
260;20111209;63;25;86;25;34
260;20111210;40;10;68;3;2
260;20111211;39;15;62;0;0
260;20111212;68;49;90;36;24
260;20111213;78;52;108;69;105
260;20111214;51;35;66;36;62
260;20111215;53;35;66;74;68
260;20111216;39;16;51;110;102
260;20111217;44;11;77;44;50
260;20111218;23;5;56;24;37
260;20111219;23;-1;51;62;38
260;20111220;58;8;83;39;25
260;20111221;59;47;64;23;5
260;20111222;92;62;102;67;35
260;20111223;91;61;104;45;33
260;20111224;64;53;82;38;27
260;20111225;92;69;106;7;1
260;20111226;109;102;120;4;1
260;20111227;87;77;102;0;0
