STN;YYYYMMDD;FG;FXX;TG;TN;TX;DR;RH
260;20110101;26;70;35;-3;59;15;6
260;20110102;22;60;23;-7;53;0;-1
260;20110103;20;60;7;-36;36;4;1
260;20110104;44;90;9;-1;24;0;-1
260;20110105;53;100;3;-15;35;14;5
260;20110106;30;90;44;33;52;168;155
260;20110107;32;80;47;-5;92;16;5
260;20110108;56;160;88;49;120;46;48
260;20110109;39;90;38;10;67;0;0
260;20110110;32;80;9;-25;49;0;0
260;20110111;52;130;32;-3;62;43;21
260;20110112;38;90;57;29;85;136;105
260;20110113;43;110;95;83;106;123;125
260;20110114;59;140;99;75;116;174;193
260;20110115;61;120;89;70;100;0;-1
260;20110116;50;110;97;80;125;0;0
260;20110117;38;110;81;50;96;14;5
260;20110118;19;70;44;19;61;63;108
260;20110119;23;90;36;14;66;13;16
260;20110120;29;90;20;-28;50;0;-1
260;20110121;15;50;9;-38;37;0;-1
260;20110122;32;90;45;22;61;9;3
260;20110123;33;90;51;23;66;10;3
260;20110124;31;80;55;45;68;33;14
260;20110125;41;120;47;7;69;46;54
260;20110126;25;80;13;-4;40;0;-1
260;20110127;45;100;-1;-31;14;0;0
260;20110128;33;80;-24;-49;11;0;0
260;20110129;28;80;-30;-56;6;0;0
260;20110130;29;70;-14;-53;14;0;0
260;20110131;18;40;-13;-29;-1;0;0
260;20110201;37;80;-7;-33;24;11;9
260;20110202;50;130;35;22;45;10;12
260;20110203;50;140;56;39;80;23;20
260;20110204;99;210;91;65;104;30;6
260;20110205;106;230;108;103;116;0;0
260;20110206;87;190;100;84;113;0;0
260;20110207;68;160;84;71;104;0;0
260;20110208;22;70;43;-28;92;0;0
260;20110209;26;60;30;-37;94;0;0
260;20110210;37;90;75;36;104;79;91
260;20110211;30;80;78;47;95;54;21
260;20110212;41;90;55;31;85;97;124
260;20110213;39;80;62;34;81;0;0
260;20110214;30;70;63;44;82;32;11
260;20110215;37;90;59;35;79;5;6
260;20110216;29;60;63;20;104;6;2
260;20110217;35;90;38;6;101;0;0
260;20110218;35;80;10;4;15;0;0
260;20110219;53;110;21;6;50;0;0
260;20110220;56;110;3;-24;27;0;0
260;20110221;45;90;-19;-46;21;0;0
260;20110222;33;70;-20;-64;25;0;0
260;20110223;44;100;4;-23;37;76;38
260;20110224;24;80;42;9;68;39;13
260;20110225;30;70;68;51;81;3;1
260;20110226;40;100;73;60;95;90;68
260;20110227;50;150;43;13;62;186;196
260;20110228;27;50;24;10;34;37;14
260;20110301;44;110;25;12;41;0;0
260;20110302;44;90;19;-14;64;0;0
260;20110303;41;90;6;-25;60;0;0
260;20110304;28;80;-2;-37;47;0;0
260;20110305;20;70;26;-7;61;0;0
260;20110306;32;90;19;-28;67;0;0
260;20110307;34;80;20;-29;79;0;0
260;20110308;37;100;46;-13;110;0;0
260;20110309;52;120;67;43;101;13;12
260;20110310;69;170;77;43;103;1;1
260;20110311;38;110;67;10;106;0;-1
260;20110312;32;80;85;7;127;0;-1
260;20110313;30;70;106;91;131;30;13
260;20110314;17;50;107;83;138;30;29
260;20110315;53;110;113;79;164;0;0
260;20110316;53;110;72;47;119;0;0
260;20110317;30;70;57;45;84;0;-1
260;20110318;25;70;64;45;95;78;113
260;20110319;21;70;41;-17;102;0;0
260;20110320;13;50;38;-28;118;0;0
260;20110321;17;60;59;-29;143;0;0
260;20110322;18;60;78;-12;162;0;0
260;20110323;20;50;83;25;150;0;0
260;20110324;17;60;90;0;166;0;0
260;20110325;21;60;92;36;148;0;0
260;20110326;23;60;48;7;80;0;-1
260;20110327;25;60;62;-6;129;0;0
260;20110328;17;60;47;-19;102;0;0
260;20110329;15;60;60;-25;146;0;0
260;20110330;29;100;90;3;154;11;18
260;20110331;58;150;113;92;140;50;55
260;20110401;48;140;126;99;161;0;0
260;20110402;39;100;153;90;232;1;1
260;20110403;24;70;118;92;153;7;15
260;20110404;43;120;103;82;141;0;0
260;20110405;56;140;99;70;119;0;-1
260;20110406;38;100;144;103;208;0;0
260;20110407;32;90;122;60;164;0;0
260;20110408;25;80;100;35;163;0;0
260;20110409;29;70;104;56;162;0;0
260;20110410;25;60;112;44;187;0;0
260;20110411;26;130;128;45;220;22;49
260;20110412;47;130;84;56;112;7;7
260;20110413;28;90;82;12;132;0;0
260;20110414;13;40;85;14;126;0;0
260;20110415;13;60;103;22;163;0;0
260;20110416;14;70;104;24;169;0;-1
260;20110417;20;60;125;76;179;0;0
260;20110418;30;100;126;30;188;0;0
260;20110419;25;70;152;75;238;0;0
260;20110420;19;80;155;56;246;0;0
260;20110421;19;70;164;63;250;0;0
260;20110422;25;80;182;92;263;0;0
260;20110423;29;90;189;99;263;0;0
260;20110424;19;60;178;89;260;0;0
260;20110425;31;90;167;78;239;0;0
260;20110426;38;110;142;71;212;0;0
260;20110427;46;100;124;94;157;0;-1
260;20110428;34;100;141;109;190;10;10
260;20110429;48;130;168;101;229;0;-1
260;20110430;63;130;155;98;214;0;0
260;20110501;63;140;129;69;185;0;0
260;20110502;60;140;98;53;148;0;0
260;20110503;43;100;82;22;141;0;0
260;20110504;25;80;80;3;141;0;0
260;20110505;20;90;106;0;184;0;0
260;20110506;28;90;150;51;223;0;0
260;20110507;43;120;203;109;278;0;0
260;20110508;40;100;213;158;269;0;-1
260;20110509;18;60;163;110;204;6;4
260;20110510;22;70;165;101;232;25;49
260;20110511;22;90;150;90;209;0;0
260;20110512;33;110;131;83;174;0;0
260;20110513;25;80;136;80;187;0;0
260;20110514;36;110;120;74;155;0;-1
260;20110515;35;110;117;84;154;4;22
260;20110516;44;120;131;110;150;67;50
260;20110517;32;100;140;107;168;12;5
260;20110518;33;100;140;115;169;0;0
260;20110519;20;60;122;60;160;50;13
260;20110520;21;80;132;40;212;0;0
260;20110521;18;60;145;48;221;0;0
260;20110522;43;140;148;107;186;26;73
260;20110523;47;130;160;103;214;0;0
260;20110524;45;130;136;99;162;0;0
260;20110525;25;80;150;59;215;0;0
260;20110526;60;170;147;116;179;17;28
260;20110527;38;110;124;95;152;10;18
260;20110528;52;140;129;95;165;17;8
260;20110529;53;150;159;125;217;0;-1
260;20110530;30;130;191;91;281;3;1
260;20110531;34;100;135;95;167;33;34
260;20110601;24;70;135;49;200;0;0
260;20110602;35;100;160;52;222;0;0
260;20110603;48;130;188;122;251;0;0
260;20110604;53;140;210;138;277;0;0
260;20110605;32;90;166;132;215;22;20
260;20110606;20;70;160;116;213;49;74
260;20110607;23;70;153;114;195;20;33
260;20110608;36;100;145;111;184;43;21
260;20110609;34;120;139;72;186;4;1
260;20110610;20;130;130;57;198;34;45
260;20110611;29;150;115;59;163;17;53
260;20110612;25;80;138;47;183;0;-1
260;20110613;39;110;163;137;196;13;17
260;20110614;23;90;165;103;208;0;0
260;20110615;21;100;174;98;233;2;1
260;20110616;31;130;150;126;177;89;249
260;20110617;39;140;143;112;175;25;33
260;20110618;64;160;141;107;172;79;130
260;20110619;47;140;136;118;166;64;64
260;20110620;29;90;154;111;191;0;-1
260;20110621;43;120;173;144;211;14;10
260;20110622;44;150;158;146;176;3;2
260;20110623;49;150;154;123;190;12;25
260;20110624;30;110;141;105;182;4;4
260;20110625;35;80;142;117;167;114;51
260;20110626;23;70;194;162;237;4;1
260;20110627;35;100;238;158;302;0;0
260;20110628;31;220;249;192;322;38;288
260;20110629;32;100;169;114;196;10;22
260;20110630;29;100;152;88;197;0;0
260;20110701;31;110;144;95;184;12;15
260;20110702;29;110;138;86;176;0;0
260;20110703;31;80;146;90;190;0;0
260;20110704;25;90;155;98;205;0;0
260;20110705;19;70;182;92;243;0;0
260;20110706;36;110;175;111;212;7;9
260;20110707;32;100;176;118;221;0;0
260;20110708;40;120;178;133;215;0;-1
260;20110709;36;120;168;122;208;34;49
260;20110710;25;80;165;97;225;0;0
260;20110711;18;60;179;93;237;0;0
260;20110712;48;150;180;135;238;65;589
260;20110713;50;130;134;127;141;139;43
260;20110714;69;170;137;125;163;205;475
260;20110715;31;110;171;128;222;22;22
260;20110716;37;110;163;129;211;105;150
260;20110717;51;150;159;134;192;24;30
260;20110718;55;150;152;139;173;61;29
260;20110719;24;80;166;116;208;0;-1
260;20110720;16;60;171;145;226;10;32
260;20110721;25;80;167;125;202;0;0
260;20110722;34;120;152;126;186;0;-1
260;20110723;47;140;135;113;170;60;88
260;20110724;46;150;124;110;133;177;250
260;20110725;18;60;150;71;197;0;-1
260;20110726;20;70;155;133;186;34;12
260;20110727;17;70;170;125;217;0;0
260;20110728;26;80;188;150;243;0;0
260;20110729;27;80;157;127;189;0;-1
260;20110730;24;80;147;131;168;0;-1
260;20110731;13;50;142;80;181;0;0
260;20110801;17;60;153;61;217;0;0
260;20110802;21;80;208;115;267;0;0
260;20110803;20;60;197;141;234;5;1
260;20110804;30;90;195;127;253;52;29
260;20110805;33;90;189;154;229;0;0
260;20110806;29;100;185;143;246;45;85
260;20110807;47;150;165;137;205;2;1
260;20110808;41;140;158;130;191;63;84
260;20110809;40;150;147;118;173;2;6
260;20110810;40;130;159;93;201;7;4
260;20110811;54;140;172;154;211;16;30
260;20110812;29;80;176;134;211;8;3
260;20110813;27;90;173;134;200;30;34
260;20110814;23;90;172;138;212;75;149
260;20110815;23;90;160;116;211;0;0
260;20110816;27;90;177;124;218;0;-1
260;20110817;26;70;176;134;222;0;-1
260;20110818;27;90;164;136;194;33;79
260;20110819;28;100;155;93;197;14;4
260;20110820;21;70;168;93;231;0;0
260;20110821;31;120;197;121;274;0;-1
260;20110822;18;80;178;122;234;22;22
260;20110823;28;100;191;151;242;70;76
260;20110824;24;80;183;147;209;8;4
260;20110825;21;90;172;103;242;6;45
260;20110826;39;100;178;147;212;31;24
260;20110827;36;130;145;116;183;45;82
260;20110828;38;120;137;114;166;80;173
260;20110829;35;110;136;92;165;5;3
260;20110830;16;60;128;82;181;5;17
260;20110831;19;60;141;86;179;1;1
260;20110901;13;60;127;61;191;0;0
260;20110902;20;80;169;74;251;0;0
260;20110903;23;170;208;119;279;1;1
260;20110904;24;170;185;147;221;37;136
260;20110905;55;140;153;122;190;10;37
260;20110906;69;180;152;137;166;130;270
260;20110907;50;130;149;128;177;46;79
260;20110908;36;110;145;125;166;75;99
260;20110909;28;70;175;156;200;0;-1
260;20110910;32;250;207;151;254;20;118
260;20110911;39;120;172;148;201;14;52
260;20110912;65;190;168;143;210;9;7
260;20110913;56;150;155;116;187;20;53
260;20110914;40;120;143;113;179;0;0
260;20110915;23;60;140;90;187;0;0
260;20110916;35;100;141;73;192;2;2
260;20110917;42;110;151;120;173;13;9
260;20110918;30;110;122;76;166;10;11
260;20110919;26;90;126;67;179;0;-1
260;20110920;41;100;158;114;187;0;0
260;20110921;43;120;160;141;186;0;-1
260;20110922;35;100;145;92;178;1;1
260;20110923;19;70;133;78;185;0;-1
260;20110924;13;50;127;63;209;0;0
260;20110925;20;80;154;71;227;0;0
260;20110926;23;100;166;115;231;18;16
260;20110927;13;40;157;103;206;0;0
260;20110928;19;60;161;89;238;0;0
260;20110929;23;70;178;123;252;0;0
260;20110930;16;50;165;105;241;0;0
260;20111001;7;30;161;88;260;0;0
260;20111002;9;40;156;77;256;0;0
260;20111003;31;110;181;99;243;0;0
260;20111004;39;110;171;154;200;0;-1
260;20111005;53;140;172;157;183;0;-1
260;20111006;62;170;134;83;176;46;87
260;20111007;34;170;107;82;142;96;131
260;20111008;23;100;100;72;135;20;45
260;20111009;36;100;116;60;170;77;49
260;20111010;61;160;169;163;179;10;3
260;20111011;55;150;156;133;173;48;25
260;20111012;15;80;111;98;136;165;155
260;20111013;16;60;90;33;146;0;0
260;20111014;23;70;76;19;146;0;0
260;20111015;28;80;68;4;139;0;0
260;20111016;21;50;75;29;144;0;0
260;20111017;37;110;112;46;161;0;0
260;20111018;50;200;105;80;138;45;83
260;20111019;30;110;83;45;137;41;39
260;20111020;23;100;70;25;108;25;25
260;20111021;24;80;64;16;120;0;0
260;20111022;32;90;58;21;101;0;0
260;20111023;44;100;82;34;137;0;0
260;20111024;67;150;97;51;131;0;0
260;20111025;58;140;103;85;127;51;33
260;20111026;39;100;104;76;137;6;2
260;20111027;40;100;109;71;152;0;0
260;20111028;16;50;119;87;171;0;-1
260;20111029;19;50;123;73;170;4;4
260;20111030;31;70;133;119;143;0;0
260;20111031;29;70;135;108;166;0;0
260;20111101;28;80;127;91;170;48;58
260;20111102;33;80;119;97;142;5;2
260;20111103;42;90;144;114;167;0;-1
260;20111104;45;130;147;124;183;0;-1
260;20111105;18;70;124;72;170;0;-1
260;20111106;37;110;111;77;124;0;0
260;20111107;45;100;100;90;106;0;0
260;20111108;34;70;85;48;116;0;0
260;20111109;20;60;83;52;131;0;0
260;20111110;32;100;55;27;74;0;0
260;20111111;52;130;74;48;101;0;0
260;20111112;28;70;61;33;108;0;0
260;20111113;23;50;36;6;78;0;0
260;20111114;20;50;29;-11;88;0;0
260;20111115;31;60;10;-12;51;0;0
260;20111116;28;70;18;-15;77;0;0
260;20111117;22;70;34;-9;80;0;0
260;20111118;20;60;68;24;100;0;0
260;20111119;14;40;39;-4;104;0;0
260;20111120;8;30;19;-5;46;0;0
260;20111121;11;30;13;-2;32;0;0
260;20111122;11;30;34;-9;91;0;-1
260;20111123;17;60;79;48;116;1;1
260;20111124;35;90;81;67;106;0;0
260;20111125;47;130;87;75;101;17;10
260;20111126;55;150;87;47;111;0;-1
260;20111127;64;180;96;66;137;9;18
260;20111128;27;90;49;7;91;0;0
260;20111129;55;130;75;49;100;35;19
260;20111130;40;100;73;50;109;0;0
260;20111201;46;130;96;49;123;90;235
260;20111202;34;100;65;47;98;43;118
260;20111203;56;170;81;53;106;74;84
260;20111204;40;110;79;51;90;8;9
260;20111205;48;190;54;35;76;23;30
260;20111206;46;160;49;34;77;9;9
260;20111207;71;190;70;39;85;34;82
260;20111208;71;210;76;41;107;42;70
260;20111209;55;160;63;25;86;25;34
260;20111210;35;100;40;10;68;3;2
260;20111211;41;90;39;15;62;0;0
260;20111212;48;140;68;49;90;36;24
260;20111213;84;200;78;52;108;69;105
260;20111214;62;140;51;35;66;36;62
260;20111215;64;180;53;35;66;74;68
260;20111216;45;130;39;16;51;110;102
260;20111217;29;110;44;11;77;44;50
260;20111218;24;200;23;5;56;24;37
260;20111219;44;120;23;-1;51;62;38
260;20111220;39;130;58;8;83;39;25
260;20111221;26;60;59;47;64;23;5
260;20111222;35;90;92;62;102;67;35
260;20111223;52;140;91;61;104;45;33
260;20111224;49;150;64;53;82;38;27
260;20111225;56;120;92;69;106;7;1
260;20111226;48;130;109;102;120;4;1
260;20111227;39;110;87;77;102;0;0
260;20111228;60;130;68;57;78;0;-1
260;20111229;61;180;68;47;78;49;45
260;20111230;42;210;53;38;80;22;14
260;20111231;36;100;77;37;107;112;45
260;20120101;58;150;116;102;129;113;142
260;20120102;45;130;75;46;103;0;-1
260;20120103;87;230;74;48;107;56;106
260;20120104;71;220;71;54;86;75;80
260;20120105;83;230;74;49;102;55;119
260;20120106;52;160;67;42;88;11;12
260;20120107;56;140;78;51;94;49;49
260;20120108;37;110;74;55;84;0;-1
260;20120109;34;100;83;65;95;9;1
260;20120110;29;80;75;22;93;0;0
260;20120111;36;90;84;75;90;31;10
260;20120112;55;190;79;52;105;2;1
260;20120113;33;130;55;37;75;8;6
260;20120114;20;80;40;-1;73;0;0
260;20120115;19;60;18;-21;66;0;0
260;20120116;15;40;-10;-44;48;0;0
260;20120117;19;50;-3;-53;61;0;0
260;20120118;48;120;26;-18;62;62;34
260;20120119;39;220;67;50;81;104;102
260;20120120;43;140;46;24;68;12;13
260;20120121;63;170;78;34;109;77;43
260;20120122;61;200;68;50;99;33;40
260;20120123;36;140;54;29;80;27;33
260;20120124;21;60;33;0;59;0;-1
260;20120125;38;80;41;29;52;0;-1
260;20120126;44;110;45;36;62;99;54
260;20120127;35;100;43;14;80;0;0
260;20120128;23;50;28;-11;68;0;0
260;20120129;31;70;-7;-17;8;0;0
260;20120130;28;60;-20;-27;-12;5;1
260;20120131;46;120;-39;-66;-11;0;0
260;20120201;55;130;-49;-79;-13;0;0
260;20120202;48;100;-65;-88;-35;0;0
260;20120203;23;110;-82;-159;-51;53;29
260;20120204;15;50;-121;-189;-45;0;0
260;20120205;29;70;-71;-102;-51;0;0
260;20120206;22;60;-84;-146;-33;0;0
260;20120207;38;100;-85;-153;-37;0;-1
260;20120208;45;120;-33;-89;-9;0;0
260;20120209;27;90;-44;-97;5;0;0
260;20120210;33;80;-61;-108;-21;0;0
260;20120211;25;80;-73;-119;-30;0;0
260;20120212;19;50;-37;-98;-5;14;4
260;20120213;22;70;27;-5;50;36;13
260;20120214;38;100;46;31;59;78;30
260;20120215;53;140;56;40;68;7;2
260;20120216;32;90;55;40;75;0;-1
260;20120217;35;80;68;45;95;10;3
260;20120218;60;160;70;35;91;46;70
260;20120219;35;110;29;-12;60;9;6
260;20120220;39;100;22;-34;64;0;0
260;20120221;51;110;57;28;93;0;0
260;20120222;67;170;67;52;90;40;22
260;20120223;46;130;101;60;129;34;13
260;20120224;37;110;81;20;99;8;2
260;20120225;27;100;53;1;103;0;0
260;20120226;25;60;68;54;96;0;-1
260;20120227;38;100;62;33;82;0;0
260;20120228;31;70;87;76;98;27;4
260;20120229;24;60;88;82;95;7;1
260;20120301;15;50;90;83;101;0;0
260;20120302;25;70;88;60;131;0;0
260;20120303;30;70;93;63;125;0;-1
260;20120304;34;80;79;29;113;68;33
260;20120305;53;110;56;42;84;58;45
260;20120306;27;80;57;1;97;0;0
260;20120307;48;130;43;-5;62;68;110
260;20120308;33;100;58;25;92;0;0
260;20120309;42;100;78;41;106;0;0
260;20120310;29;80;91;76;115;14;7
260;20120311;26;80;89;46;138;0;0
260;20120312;22;60;79;11;135;0;0
260;20120313;14;40;80;70;95;0;0
260;20120314;12;40;63;5;86;0;0
260;20120315;19;60;67;-16;151;0;0
260;20120316;28;100;75;27;118;0;0
260;20120317;32;90;93;57;125;0;-1
260;20120318;36;100;72;24;99;8;6
260;20120319;24;100;48;-19;116;0;0
260;20120320;30;90;85;34;136;0;0
260;20120321;18;60;93;12;160;0;0
260;20120322;35;100;123;51;192;0;0
260;20120323;24;60;121;56;197;0;0
260;20120324;27;70;111;46;179;0;0
260;20120325;30;70;95;39;169;0;0
260;20120326;28;80;98;20;166;0;0
260;20120327;23;70;100;16;182;0;0
260;20120328;21;80;104;29;184;0;0
260;20120329;37;120;88;42;117;0;0
260;20120330;41;120;86;71;101;0;-1
260;20120331;44;120;68;10;93;0;-1
260;20120401;28;100;49;-23;97;0;0
260;20120402;18;60;81;22;135;0;0
260;20120403;19;60;90;17;141;7;7
260;20120404;30;80;75;54;90;0;-1
260;20120405;41;90;59;17;102;0;0
260;20120406;24;90;60;-11;112;15;4
260;20120407;32;110;53;20;79;9;3
260;20120408;32;120;62;-4;97;22;6
260;20120409;52;120;90;68;101;140;92
260;20120410;46;120;95;75;112;87;41
260;20120411;34;100;79;41;127;6;2
260;20120412;19;80;71;21;125;9;17
260;20120413;18;70;73;23;117;14;35
260;20120414;28;80;76;18;126;0;0
260;20120415;45;130;66;36;96;6;2
260;20120416;31;100;50;-14;101;0;0
260;20120417;53;160;49;-24;100;26;23
260;20120418;55;130;84;38;132;18;24
260;20120419;47;130;89;41;134;10;4
260;20120420;35;110;82;46;133;5;14
260;20120421;38;120;78;51;119;33;31
260;20120422;44;150;88;60;133;8;8
260;20120423;45;100;94;64;144;53;22
260;20120424;30;80;97;69;135;13;4
260;20120425;54;150;100;63;134;19;12
260;20120426;61;160;114;92;146;27;71
260;20120427;43;130;123;98;160;0;-1
260;20120428;50;150;105;89;124;27;53
260;20120429;32;130;125;75;184;0;-1
260;20120430;35;120;158;50;224;0;0
260;20120501;31;100;149;104;192;25;35
260;20120502;25;80;143;93;198;18;16
260;20120503;30;80;125;110;143;0;0
260;20120504;31;90;99;70;120;2;1
260;20120505;35;90;86;68;101;8;2
260;20120506;38;110;81;49;118;0;0
260;20120507;30;80;99;20;151;0;0
260;20120508;32;120;136;97;176;72;97
260;20120509;31;100;157;136;189;34;123
260;20120510;52;130;183;152;218;74;101
260;20120511;53;140;138;73;174;0;-1
260;20120512;29;130;87;27;131;1;2
260;20120513;17;60;88;9;143;0;0
260;20120514;37;120;111;36;166;0;-1
260;20120515;32;190;89;76;124;36;49
260;20120516;40;160;82;23;120;9;9
260;20120517;30;80;104;16;150;0;0
260;20120518;35;100;134;94;191;10;15
260;20120519;28;90;154;114;206;0;-1
260;20120520;25;80;164;125;227;52;50
260;20120521;32;90;190;133;247;0;0
260;20120522;26;90;214;147;284;0;0
260;20120523;17;110;203;135;288;6;225
260;20120524;30;90;224;169;283;15;10
260;20120525;62;140;208;148;257;0;0
260;20120526;42;100;202;142;256;0;0
260;20120527;30;100;205;122;266;0;0
260;20120528;30;70;183;112;243;0;0
260;20120529;20;60;136;88;185;0;-1
260;20120530;17;60;162;84;223;0;0
260;20120531;30;110;144;121;184;58;109
260;20120601;26;80;127;69;161;4;1
260;20120602;24;80;118;46;164;0;0
260;20120603;26;80;91;82;110;90;86
260;20120604;26;100;91;64;114;87;90
260;20120605;21;70;110;33;157;0;0
260;20120606;35;100;139;98;187;90;81
260;20120607;33;90;162;118;209;28;17
260;20120608;66;200;152;110;192;6;5
260;20120609;64;170;133;113;159;0;-1
260;20120610;28;70;149;97;201;0;-1
260;20120611;25;120;148;129;200;31;46
260;20120612;35;90;136;106;165;0;0
260;20120613;25;70;117;54;153;0;0
260;20120614;18;60;125;37;180;0;0
260;20120615;41;110;149;111;193;74;87
260;20120616;50;130;167;133;199;0;-1
260;20120617;47;140;156;101;195;0;-1
260;20120618;29;90;144;86;187;22;102
260;20120619;18;60;153;72;209;0;0
260;20120620;33;100;177;125;218;0;0
260;20120621;42;160;178;140;219;31;169
260;20120622;63;160;154;127;184;12;54
260;20120623;51;140;157;122;193;0;0
260;20120624;45;180;137;119;167;98;114
260;20120625;40;120;143;105;173;0;0
260;20120626;19;60;162;77;225;0;0
260;20120627;26;90;180;156;209;11;7
260;20120628;33;100;223;139;279;0;-1
260;20120629;32;100;191;162;223;3;3
260;20120630;38;110;191;151;242;22;49
260;20120701;46;140;154;122;191;5;2
260;20120702;28;60;165;118;213;0;0
260;20120703;23;90;190;139;235;0;0
260;20120704;25;70;212;158;265;0;0
260;20120705;21;110;219;155;274;10;4
260;20120706;31;110;190;135;229;0;-1
260;20120707;25;100;184;123;240;12;26
260;20120708;31;110;168;151;197;66;199
260;20120709;43;120;166;138;194;4;7
260;20120710;37;110;164;138;196;11;4
260;20120711;50;140;156;129;192;8;27
260;20120712;37;120;145;114;186;59;78
260;20120713;35;100;155;129;205;106;50
260;20120714;33;120;149;131;178;8;37
260;20120715;25;100;153;118;185;4;2
260;20120716;48;120;149;136;177;133;207
260;20120717;38;120;175;155;195;2;4
260;20120718;59;150;171;151;192;18;15
260;20120719;43;130;153;114;181;42;90
260;20120720;20;70;146;91;191;0;-1
260;20120721;21;70;133;75;184;0;0
260;20120722;13;50;150;62;209;0;0
260;20120723;23;60;188;104;256;0;0
260;20120724;15;70;209;107;289;0;0
260;20120725;22;70;223;133;287;0;0
260;20120726;29;70;212;157;270;0;0
260;20120727;20;90;214;159;287;25;83
260;20120728;20;50;185;155;221;4;8
260;20120729;30;120;164;114;207;11;49
260;20120730;38;130;154;113;195;8;12
260;20120731;30;80;153;123;179;17;9
260;20120801;30;140;202;118;269;35;218
260;20120802;27;110;176;126;214;11;10
260;20120803;26;110;179;122;230;10;60
260;20120804;29;110;185;140;237;0;0
260;20120805;18;160;179;131;238;28;37
260;20120806;42;110;172;152;204;7;12
260;20120807;41;110;156;143;192;48;88
260;20120808;23;70;169;124;207;0;-1
260;20120809;24;80;168;100;219;0;0
260;20120810;19;70;157;76;219;0;0
260;20120811;23;80;159;93;213;0;0
260;20120812;41;120;186;126;241;0;0
260;20120813;22;60;186;140;245;0;-1
260;20120814;13;60;199;152;262;6;7
260;20120815;38;140;219;144;288;2;9
260;20120816;23;80;190;135;241;0;0
260;20120817;28;80;216;151;270;0;0
260;20120818;25;80;241;159;320;0;0
260;20120819;26;90;255;176;330;0;-1
260;20120820;23;90;219;162;270;0;0
260;20120821;20;70;205;149;267;0;-1
260;20120822;41;110;184;157;221;0;0
260;20120823;28;70;181;135;231;0;-1
260;20120824;20;70;184;130;239;25;58
260;20120825;50;160;177;153;218;16;20
260;20120826;36;170;160;105;196;76;219
260;20120827;28;80;169;97;218;0;-1
260;20120828;26;90;177;116;228;10;17
260;20120829;29;110;179;102;241;9;21
260;20120830;30;120;158;134;210;30;44
260;20120831;42;140;135;91;171;57;102
260;20120901;20;60;139;66;193;0;0
260;20120902;23;60;158;102;196;0;0
260;20120903;14;80;171;117;230;0;0
260;20120904;19;70;176;97;247;0;0
260;20120905;26;80;159;125;201;0;0
260;20120906;20;70;151;112;196;0;0
260;20120907;30;80;172;123;232;0;0
260;20120908;11;40;177;118;254;0;0
260;20120909;22;60;185;91;281;0;0
260;20120910;32;110;186;130;233;0;0
260;20120911;35;110;156;93;182;20;29
260;20120912;33;100;133;90;169;23;33
260;20120913;22;80;132;83;171;12;4
260;20120914;43;140;140;112;175;29;20
260;20120915;23;70;135;82;191;0;0
260;20120916;28;100;143;71;193;0;0
260;20120917;35;90;167;143;199;0;-1
260;20120918;33;150;128;83;174;36;72
260;20120919;27;130;93;48;150;57;106
260;20120920;27;80;110;46;157;9;6
260;20120921;21;70;125;97;162;0;-1
260;20120922;21;90;105;37;161;14;11
260;20120923;40;130;88;22;136;37;109
260;20120924;68;260;142;97;216;45;96
260;20120925;50;140;135;112;168;17;25
260;20120926;44;120;132;108;161;0;-1
260;20120927;29;90;125;97;166;24;45
260;20120928;42;110;132;98;171;12;4
260;20120929;37;110;128;101;158;15;9
260;20120930;38;120;123;79;165;0;0
260;20121001;45;110;142;100;187;11;3
260;20121002;40;90;145;128;178;0;-1
260;20121003;50;130;128;104;150;81;55
260;20121004;40;120;116;100;151;52;90
260;20121005;45;210;128;98;164;111;129
260;20121006;18;70;96;33;153;96;183
260;20121007;16;80;78;26;153;0;0
260;20121008;18;70;78;15;138;0;-1
260;20121009;15;70;75;20;142;0;0
260;20121010;11;40;81;20;145;0;0
260;20121011;36;100;89;17;143;9;23
260;20121012;46;140;112;82;144;66;164
260;20121013;37;100;89;75;113;57;44
260;20121014;41;110;86;63;118;11;15
260;20121015;37;110;104;74;135;5;3
260;20121016;56;160;110;88;150;23;14
260;20121017;42;130;117;70;157;33;19
260;20121018;29;70;152;130;186;31;80
260;20121019;25;70;168;131;212;16;6
260;20121020;21;80;149;134;164;10;3
260;20121021;35;110;135;115;148;0;-1
260;20121022;16;40;162;123;220;0;0
260;20121023;25;60;143;117;182;0;0
260;20121024;26;60;119;107;137;2;1
260;20121025;24;90;107;86;133;0;-1
260;20121026;30;90;50;1;86;3;1
260;20121027;28;100;29;-16;82;0;-1
260;20121028;30;100;47;-28;102;0;-1
260;20121029;53;110;75;54;95;95;145
260;20121030;20;70;69;32;96;26;49
260;20121031;41;120;77;35;125;0;0
260;20121101;54;120;78;62;106;18;35
260;20121102;58;150;67;48;100;17;14
260;20121103;38;110;62;33;89;29;30
260;20121104;42;140;61;12;93;22;37
260;20121105;29;120;68;34;104;16;21
260;20121106;37;120;67;-3;113;80;61
260;20121107;41;110;103;94;108;44;9
260;20121108;46;120;99;90;117;13;8
260;20121109;33;80;92;79;107;0;-1
260;20121110;33;110;100;80;113;45;32
260;20121111;35;80;83;67;115;6;3
260;20121112;40;90;66;46;77;0;0
260;20121113;35;90;87;71;104;8;2
260;20121114;20;60;74;10;126;0;0
260;20121115;21;50;39;0;55;0;0
260;20121116;25;70;38;18;51;0;0
260;20121117;36;110;52;19;84;22;13
260;20121118;11;40;55;-12;103;68;26
